2015-08-07T07:59:14.465000,0.00,0.00
2015-08-07T07:59:15.517000,0.00,24.44
2015-08-07T07:59:16.575000,0.00,24.44
2015-08-07T07:59:17.668000,478.41,24.50
2015-08-07T07:59:18.728000,478.41,24.56
2015-08-07T07:59:19.789000,478.41,24.63
2015-08-07T07:59:20.849000,919.69,24.63
2015-08-07T07:59:21.909000,919.69,24.69
2015-08-07T07:59:22.971000,919.69,24.75
2015-08-07T07:59:24.031000,1359.41,24.75
2015-08-07T07:59:25.093000,1359.41,24.81
2015-08-07T07:59:26.154000,1359.41,24.88
2015-08-07T07:59:27.216000,1795.03,24.94
2015-08-07T07:59:28.278000,1795.03,25.13
2015-08-07T07:59:29.340000,1795.03,25.19
2015-08-07T07:59:30.401000,2227.59,25.31
2015-08-07T07:59:31.462000,2227.59,25.38
2015-08-07T07:59:32.525000,2227.59,25.50
2015-08-07T07:59:33.586000,2656.19,25.63
2015-08-07T07:59:34.648000,2656.19,25.69
2015-08-07T07:59:35.709000,2656.19,25.81
2015-08-07T07:59:36.771000,3081.72,25.88
2015-08-07T07:59:37.834000,3081.72,25.94
2015-08-07T07:59:38.895000,3081.72,26.19
2015-08-07T07:59:39.957000,3496.53,26.44
2015-08-07T07:59:41.018000,3496.53,26.75
2015-08-07T07:59:42.079000,3496.53,27.13
2015-08-07T07:59:43.141000,3891.06,27.75
2015-08-07T07:59:44.203000,3891.06,28.31
2015-08-07T07:59:45.331000,3891.06,28.94
2015-08-07T07:59:46.327000,4273.66,29.44
2015-08-07T07:59:47.388000,4273.66,29.31
2015-08-07T07:59:48.449000,4273.66,29.00
2015-08-07T07:59:49.511000,4669.91,28.69
2015-08-07T07:59:50.572000,4669.91,28.38
2015-08-07T07:59:51.633000,4669.91,28.19
2015-08-07T07:59:52.695000,5000.00,28.06
2015-08-07T07:59:53.757000,5000.00,27.94
2015-08-07T07:59:54.820000,5000.00,27.81
2015-08-07T07:59:55.880000,5000.00,27.75
2015-08-07T07:59:56.942000,5000.00,27.69
2015-08-07T07:59:58.004000,5000.00,27.63
2015-08-07T07:59:59.066000,5000.00,27.63
2015-08-07T08:00:00.127000,5000.00,27.56
2015-08-07T08:00:01.188000,5000.00,27.56
2015-08-07T08:00:02.250000,5000.00,27.56
2015-08-07T08:00:03.312000,5000.00,27.50
2015-08-07T08:00:04.374000,5000.00,27.50
2015-08-07T08:00:05.437000,5000.00,27.50
2015-08-07T08:00:06.497000,5000.00,27.50
2015-08-07T08:00:07.558000,5000.00,27.50
2015-08-07T08:00:08.621000,5000.00,27.50
2015-08-07T08:00:09.683000,5000.00,27.50
2015-08-07T08:00:10.744000,5000.00,27.50
2015-08-07T08:00:11.806000,5000.00,27.50
2015-08-07T08:00:12.868000,5000.00,27.56
2015-08-07T08:00:13.929000,5000.00,27.56
2015-08-07T08:00:14.991000,5000.00,27.63
2015-08-07T08:00:16.052000,5000.00,27.81
2015-08-07T08:00:17.113000,5000.00,28.00
2015-08-07T08:00:18.176000,5000.00,28.19
2015-08-07T08:00:19.238000,5000.00,28.31
2015-08-07T08:00:20.300000,5000.00,28.38
2015-08-07T08:00:21.361000,5000.00,28.44
2015-08-07T08:00:22.422000,5000.00,28.44
2015-08-07T08:00:23.485000,5000.00,28.44
2015-08-07T08:00:24.546000,5000.00,28.38
2015-08-07T08:00:25.606000,5000.00,28.44
2015-08-07T08:00:26.669000,5000.00,28.38
2015-08-07T08:00:27.731000,5000.00,28.31
2015-08-07T08:00:28.792000,5000.00,28.31
2015-08-07T08:00:29.854000,5000.00,28.25
2015-08-07T08:00:30.915000,5000.00,28.25
2015-08-07T08:00:31.977000,5000.00,28.25
2015-08-07T08:00:33.039000,5000.00,28.19
2015-08-07T08:00:34.136000,5000.00,28.25
2015-08-07T08:00:35.162000,5000.00,28.31
2015-08-07T08:00:36.223000,5000.00,28.31
2015-08-07T08:00:37.285000,5000.00,28.38
2015-08-07T08:00:38.348000,5000.00,28.44
2015-08-07T08:00:39.408000,5000.00,28.50
2015-08-07T08:00:40.470000,5000.00,28.56
2015-08-07T08:00:41.533000,5000.00,28.63
2015-08-07T08:00:42.594000,5000.00,28.63
2015-08-07T08:00:43.656000,5000.00,28.69
2015-08-07T08:00:44.718000,5000.00,28.75
2015-08-07T08:00:45.779000,5000.00,28.94
2015-08-07T08:00:46.840000,5000.00,29.19
2015-08-07T08:00:47.902000,5000.00,29.38
2015-08-07T08:00:48.965000,5000.00,29.63
2015-08-07T08:00:50.026000,5000.00,29.81
2015-08-07T08:00:51.087000,5000.00,29.94
2015-08-07T08:00:52.148000,5000.00,30.00
2015-08-07T08:00:53.210000,5000.00,30.06
2015-08-07T08:00:54.273000,5000.00,30.06
2015-08-07T08:00:55.334000,5000.00,30.06
2015-08-07T08:00:56.396000,5000.00,30.06
2015-08-07T08:00:57.457000,5000.00,30.06
2015-08-07T08:00:58.518000,5000.00,30.00
2015-08-07T08:00:59.582000,5000.00,30.06
2015-08-07T08:01:00.641000,5000.00,30.06
2015-08-07T08:01:01.703000,5000.00,30.13
2015-08-07T08:01:02.765000,5000.00,30.19
2015-08-07T08:01:03.827000,5000.00,30.25
2015-08-07T08:01:04.889000,5000.00,30.19
2015-08-07T08:01:05.950000,5000.00,30.19
2015-08-07T08:01:07.095000,5000.00,30.19
2015-08-07T08:01:08.074000,5000.00,30.13
2015-08-07T08:01:09.135000,5000.00,30.19
2015-08-07T08:01:10.197000,5000.00,30.25
2015-08-07T08:01:11.258000,5000.00,30.31
2015-08-07T08:01:12.320000,5000.00,30.31
2015-08-07T08:01:13.382000,5000.00,30.44
2015-08-07T08:01:14.444000,5000.00,30.50
2015-08-07T08:01:15.505000,5000.00,30.56
2015-08-07T08:01:16.567000,5000.00,30.56
2015-08-07T08:01:17.630000,5000.00,30.56
2015-08-07T08:01:18.692000,5000.00,30.63
2015-08-07T08:01:19.753000,5000.00,30.63
2015-08-07T08:01:20.814000,5000.00,30.56
2015-08-07T08:01:21.877000,5000.00,30.56
2015-08-07T08:01:22.938000,5000.00,30.56
2015-08-07T08:01:24,5000.00,30.50
2015-08-07T08:01:25.062000,5000.00,30.50
2015-08-07T08:01:26.122000,5000.00,30.50
2015-08-07T08:01:27.185000,5000.00,30.56
2015-08-07T08:01:28.247000,5000.00,30.56
2015-08-07T08:01:29.308000,5000.00,30.56
2015-08-07T08:01:30.370000,5000.00,30.63
2015-08-07T08:01:31.431000,5000.00,30.63
2015-08-07T08:01:32.493000,5000.00,30.69
2015-08-07T08:01:33.554000,5000.00,30.69
2015-08-07T08:01:34.616000,5000.00,30.75
2015-08-07T08:01:35.678000,5000.00,30.81
2015-08-07T08:01:36.740000,5000.00,30.88
2015-08-07T08:01:37.802000,5000.00,30.88
2015-08-07T08:01:38.865000,5000.00,30.94
2015-08-07T08:01:39.926000,5000.00,31.00
2015-08-07T08:01:40.987000,5000.00,31.06
2015-08-07T08:01:42.048000,5000.00,31.13
2015-08-07T08:01:43.110000,5000.00,31.13
2015-08-07T08:01:44.171000,5000.00,31.13
2015-08-07T08:01:45.233000,5000.00,31.13
2015-08-07T08:01:46.294000,5000.00,31.19
2015-08-07T08:01:47.357000,5000.00,31.19
2015-08-07T08:01:48.418000,5000.00,31.19
2015-08-07T08:01:49.480000,5000.00,31.19
2015-08-07T08:01:50.543000,5000.00,31.25
2015-08-07T08:01:51.604000,5000.00,31.31
2015-08-07T08:01:52.666000,5000.00,31.31
2015-08-07T08:01:53.728000,5000.00,31.38
2015-08-07T08:01:54.790000,5000.00,31.56
2015-08-07T08:01:55.852000,5000.00,31.75
2015-08-07T08:01:56.914000,5000.00,31.88
2015-08-07T08:01:57.975000,5000.00,31.88
2015-08-07T08:01:59.037000,5000.00,31.94
2015-08-07T08:02:00.099000,5000.00,31.94
2015-08-07T08:02:01.159000,5000.00,31.94
2015-08-07T08:02:02.221000,5000.00,31.94
2015-08-07T08:02:03.284000,5000.00,32.00
2015-08-07T08:02:04.346000,5000.00,32.00
2015-08-07T08:02:05.407000,5000.00,32.06
2015-08-07T08:02:06.468000,5000.00,32.06
2015-08-07T08:02:07.529000,5000.00,32.13
2015-08-07T08:02:08.592000,5000.00,32.06
2015-08-07T08:02:09.653000,5000.00,32.06
2015-08-07T08:02:10.715000,5000.00,32.13
2015-08-07T08:02:11.777000,5000.00,32.13
2015-08-07T08:02:12.838000,5000.00,32.19
2015-08-07T08:02:13.900000,5000.00,32.19
2015-08-07T08:02:14.963000,5000.00,32.25
2015-08-07T08:02:16.024000,5000.00,32.31
2015-08-07T08:02:17.085000,5000.00,32.31
2015-08-07T08:02:18.147000,5000.00,32.38
2015-08-07T08:02:19.209000,5000.00,32.38
2015-08-07T08:02:20.272000,5000.00,32.38
2015-08-07T08:02:21.333000,5000.00,32.44
2015-08-07T08:02:22.393000,5000.00,32.44
2015-08-07T08:02:23.456000,5000.00,32.44
2015-08-07T08:02:24.517000,5000.00,32.50
2015-08-07T08:02:25.579000,5000.00,32.56
2015-08-07T08:02:26.641000,5000.00,32.69
2015-08-07T08:02:27.704000,5000.00,32.81
2015-08-07T08:02:28.765000,5000.00,32.94
2015-08-07T08:02:29.827000,5000.00,33.00
2015-08-07T08:02:30.889000,5000.00,33.13
2015-08-07T08:02:31.950000,5000.00,33.19
2015-08-07T08:02:33.011000,5000.00,33.31
2015-08-07T08:02:34.073000,5000.00,33.38
2015-08-07T08:02:35.135000,5000.00,33.38
2015-08-07T08:02:36.197000,5000.00,33.44
2015-08-07T08:02:37.258000,5000.00,33.50
2015-08-07T08:02:38.321000,5000.00,33.50
2015-08-07T08:02:39.382000,5000.00,33.50
2015-08-07T08:02:40.443000,5000.00,33.56
2015-08-07T08:02:41.505000,5000.00,33.56
2015-08-07T08:02:42.567000,5000.00,33.50
2015-08-07T08:02:43.628000,5000.00,33.56
2015-08-07T08:02:44.691000,5000.00,33.63
2015-08-07T08:02:45.752000,5000.00,33.69
2015-08-07T08:02:46.815000,5000.00,33.75
2015-08-07T08:02:47.876000,5000.00,33.88
2015-08-07T08:02:48.938000,5000.00,33.94
2015-08-07T08:02:49.999000,5000.00,34.00
2015-08-07T08:02:51.060000,5000.00,34.06
2015-08-07T08:02:52.122000,5000.00,34.13
2015-08-07T08:02:53.184000,5000.00,34.19
2015-08-07T08:02:54.245000,5000.00,34.25
2015-08-07T08:02:55.308000,5000.00,34.31
2015-08-07T08:02:56.369000,5000.00,34.38
2015-08-07T08:02:57.431000,5000.00,34.44
2015-08-07T08:02:58.492000,5000.00,34.44
2015-08-07T08:02:59.555000,5000.00,34.44
2015-08-07T08:03:00.614000,5000.00,34.44
2015-08-07T08:03:01.677000,5000.00,34.44
2015-08-07T08:03:02.739000,5000.00,34.50
2015-08-07T08:03:03.800000,5000.00,34.56
2015-08-07T08:03:04.862000,5000.00,34.56
2015-08-07T08:03:05.923000,5000.00,34.56
2015-08-07T08:03:06.985000,5000.00,34.56
2015-08-07T08:03:08.047000,5000.00,34.63
2015-08-07T08:03:09.108000,5000.00,34.63
2015-08-07T08:03:10.170000,5000.00,34.63
2015-08-07T08:03:11.231000,5000.00,34.63
2015-08-07T08:03:12.294000,5000.00,34.69
2015-08-07T08:03:13.355000,5000.00,34.69
2015-08-07T08:03:14.417000,5000.00,34.75
2015-08-07T08:03:15.478000,5000.00,34.81
2015-08-07T08:03:16.540000,5000.00,34.88
2015-08-07T08:03:17.602000,5000.00,34.94
2015-08-07T08:03:18.664000,5000.00,35.00
2015-08-07T08:03:19.725000,5000.00,35.06
2015-08-07T08:03:20.786000,5000.00,35.13
2015-08-07T08:03:21.848000,5000.00,35.13
2015-08-07T08:03:22.911000,5000.00,35.19
2015-08-07T08:03:23.972000,5000.00,35.19
2015-08-07T08:03:25.035000,5000.00,35.19
2015-08-07T08:03:26.096000,5000.00,35.25
2015-08-07T08:03:27.157000,5000.00,35.25
2015-08-07T08:03:28.219000,5000.00,35.31
2015-08-07T08:03:29.280000,5000.00,35.31
2015-08-07T08:03:30.343000,5000.00,35.38
2015-08-07T08:03:31.403000,5000.00,35.38
2015-08-07T08:03:32.466000,5000.00,35.44
2015-08-07T08:03:33.527000,5000.00,35.44
2015-08-07T08:03:34.589000,5000.00,35.44
2015-08-07T08:03:35.649000,5000.00,35.50
2015-08-07T08:03:36.711000,5000.00,35.56
2015-08-07T08:03:37.773000,5000.00,35.69
2015-08-07T08:03:38.834000,5000.00,35.69
2015-08-07T08:03:39.896000,5000.00,35.75
2015-08-07T08:03:40.957000,5000.00,35.81
2015-08-07T08:03:42.019000,5000.00,35.88
2015-08-07T08:03:43.082000,5000.00,35.94
2015-08-07T08:03:44.144000,5000.00,36.13
2015-08-07T08:03:45.206000,5000.00,36.31
2015-08-07T08:03:46.267000,5000.00,36.38
2015-08-07T08:03:47.329000,5000.00,36.50
2015-08-07T08:03:48.391000,5000.00,36.63
2015-08-07T08:03:49.452000,5000.00,36.81
2015-08-07T08:03:50.514000,5000.00,37.00
2015-08-07T08:03:51.575000,5000.00,37.19
2015-08-07T08:03:52.637000,5000.00,37.38
2015-08-07T08:03:53.699000,5000.00,37.50
2015-08-07T08:03:54.761000,5000.00,37.69
2015-08-07T08:03:55.822000,5000.00,37.81
2015-08-07T08:03:56.884000,5000.00,37.94
2015-08-07T08:03:57.946000,5000.00,38.06
2015-08-07T08:03:59.008000,5000.00,38.13
2015-08-07T08:04:00.070000,5000.00,38.19
2015-08-07T08:04:01.130000,5000.00,38.31
2015-08-07T08:04:02.192000,5000.00,38.38
2015-08-07T08:04:03.254000,5000.00,38.50
2015-08-07T08:04:04.317000,5000.00,38.56
2015-08-07T08:04:05.378000,5000.00,38.69
2015-08-07T08:04:06.438000,5000.00,38.81
2015-08-07T08:04:07.500000,5000.00,38.94
2015-08-07T08:04:08.563000,5000.00,39.06
2015-08-07T08:04:09.624000,5000.00,39.19
2015-08-07T08:04:10.685000,5000.00,39.31
2015-08-07T08:04:11.746000,5000.00,39.44
2015-08-07T08:04:12.809000,5000.00,39.50
2015-08-07T08:04:13.870000,5000.00,39.56
2015-08-07T08:04:14.932000,5000.00,39.63
2015-08-07T08:04:15.993000,5000.00,39.63
2015-08-07T08:04:17.055000,5000.00,39.75
2015-08-07T08:04:18.116000,5000.00,39.75
2015-08-07T08:04:19.193000,5000.00,39.88
2015-08-07T08:04:20.240000,5000.00,39.94
2015-08-07T08:04:21.302000,5000.00,40.00
2015-08-07T08:04:22.363000,5000.00,40.00
2015-08-07T08:04:23.426000,5000.00,40.13
2015-08-07T08:04:24.487000,5000.00,40.13
2015-08-07T08:04:25.549000,5000.00,40.13
2015-08-07T08:04:26.610000,5000.00,40.19
2015-08-07T08:04:27.673000,5000.00,40.25
2015-08-07T08:04:28.734000,5000.00,40.38
2015-08-07T08:04:29.796000,5000.00,40.44
2015-08-07T08:04:30.857000,5000.00,40.50
2015-08-07T08:04:31.918000,5000.00,40.63
2015-08-07T08:04:32.980000,5000.00,40.63
2015-08-07T08:04:34.043000,5000.00,40.75
2015-08-07T08:04:35.105000,5000.00,40.81
2015-08-07T08:04:36.165000,5000.00,40.88
2015-08-07T08:04:37.227000,5000.00,40.94
2015-08-07T08:04:38.289000,5000.00,41.00
2015-08-07T08:04:39.351000,5000.00,41.06
2015-08-07T08:04:40.413000,5000.00,41.13
2015-08-07T08:04:41.474000,5000.00,41.13
2015-08-07T08:04:42.535000,5000.00,41.25
2015-08-07T08:04:43.598000,5000.00,41.31
2015-08-07T08:04:44.659000,5000.00,41.38
2015-08-07T08:04:45.719000,5000.00,41.44
2015-08-07T08:04:46.782000,5000.00,41.50
2015-08-07T08:04:47.843000,5000.00,41.56
2015-08-07T08:04:48.905000,5000.00,41.63
2015-08-07T08:04:49.968000,5000.00,41.69
2015-08-07T08:04:51.029000,5000.00,41.75
2015-08-07T08:04:52.090000,5000.00,41.81
2015-08-07T08:04:53.151000,5000.00,41.88
2015-08-07T08:04:54.213000,5000.00,41.94
2015-08-07T08:04:55.276000,5000.00,42.06
2015-08-07T08:04:56.337000,5000.00,42.13
2015-08-07T08:04:57.399000,5000.00,42.19
2015-08-07T08:04:58.460000,5000.00,42.25
2015-08-07T08:04:59.523000,5000.00,42.31
2015-08-07T08:05:00.584000,5000.00,42.44
2015-08-07T08:05:01.645000,5000.00,42.50
2015-08-07T08:05:02.707000,5000.00,42.56
2015-08-07T08:05:03.770000,5000.00,42.63
2015-08-07T08:05:04.832000,5000.00,42.63
2015-08-07T08:05:05.892000,5000.00,42.69
2015-08-07T08:05:06.954000,5000.00,42.75
2015-08-07T08:05:08.016000,5000.00,42.81
2015-08-07T08:05:09.078000,5000.00,42.88
2015-08-07T08:05:10.139000,5000.00,42.94
2015-08-07T08:05:11.200000,5000.00,43.00
2015-08-07T08:05:12.263000,5000.00,43.06
2015-08-07T08:05:13.324000,5000.00,43.19
2015-08-07T08:05:14.386000,5000.00,43.25
2015-08-07T08:05:15.448000,5000.00,43.31
2015-08-07T08:05:16.508000,5000.00,43.38
2015-08-07T08:05:17.571000,5000.00,43.38
2015-08-07T08:05:18.633000,5000.00,43.44
2015-08-07T08:05:19.696000,5000.00,43.44
2015-08-07T08:05:20.755000,5000.00,43.50
2015-08-07T08:05:21.817000,5000.00,43.56
2015-08-07T08:05:22.879000,5000.00,43.56
2015-08-07T08:05:23.940000,5000.00,43.69
2015-08-07T08:05:25.002000,5000.00,43.75
2015-08-07T08:05:26.063000,5000.00,43.75
2015-08-07T08:05:27.125000,5000.00,43.81
2015-08-07T08:05:28.187000,5000.00,43.88
2015-08-07T08:05:29.248000,5000.00,43.88
2015-08-07T08:05:30.311000,5000.00,43.94
2015-08-07T08:05:31.373000,5000.00,44.00
2015-08-07T08:05:32.434000,5000.00,44.06
2015-08-07T08:05:33.495000,5000.00,44.13
2015-08-07T08:05:34.557000,5000.00,44.25
2015-08-07T08:05:35.620000,5000.00,44.31
2015-08-07T08:05:36.682000,5000.00,44.44
2015-08-07T08:05:37.743000,5000.00,44.50
2015-08-07T08:05:38.806000,5000.00,44.50
2015-08-07T08:05:39.866000,5000.00,44.56
2015-08-07T08:05:40.929000,5000.00,44.56
2015-08-07T08:05:41.990000,5000.00,44.69
2015-08-07T08:05:43.052000,5000.00,44.75
2015-08-07T08:05:44.113000,5000.00,44.81
2015-08-07T08:05:45.175000,5000.00,44.94
2015-08-07T08:05:46.237000,5000.00,45.06
2015-08-07T08:05:47.299000,5000.00,45.13
2015-08-07T08:05:48.361000,5000.00,45.19
2015-08-07T08:05:49.422000,5000.00,45.19
2015-08-07T08:05:50.484000,5000.00,45.19
2015-08-07T08:05:51.545000,5000.00,45.25
2015-08-07T08:05:52.607000,5000.00,45.31
2015-08-07T08:05:53.670000,5000.00,45.44
2015-08-07T08:05:54.731000,5000.00,45.50
2015-08-07T08:05:55.792000,5000.00,45.63
2015-08-07T08:05:56.854000,5000.00,45.69
2015-08-07T08:05:57.916000,5000.00,45.75
2015-08-07T08:05:58.978000,5000.00,45.81
2015-08-07T08:06:00.040000,5000.00,45.88
2015-08-07T08:06:01.100000,5000.00,45.88
2015-08-07T08:06:02.162000,5000.00,45.94
2015-08-07T08:06:03.224000,5000.00,46.00
2015-08-07T08:06:04.286000,5000.00,46.06
2015-08-07T08:06:05.349000,5000.00,46.06
2015-08-07T08:06:06.409000,5000.00,46.06
2015-08-07T08:06:07.471000,5000.00,46.13
2015-08-07T08:06:08.533000,5000.00,46.13
2015-08-07T08:06:09.594000,5000.00,46.19
2015-08-07T08:06:10.657000,5000.00,46.19
2015-08-07T08:06:11.719000,5000.00,46.19
2015-08-07T08:06:12.781000,5000.00,46.25
2015-08-07T08:06:13.843000,5000.00,46.25
2015-08-07T08:06:14.905000,5000.00,46.31
2015-08-07T08:06:15.966000,5000.00,46.31
2015-08-07T08:06:17.028000,5000.00,46.38
2015-08-07T08:06:18.090000,5000.00,46.44
2015-08-07T08:06:19.151000,5000.00,46.50
2015-08-07T08:06:20.212000,5000.00,46.56
2015-08-07T08:06:21.274000,5000.00,46.69
2015-08-07T08:06:22.336000,5000.00,46.75
2015-08-07T08:06:23.398000,5000.00,46.81
2015-08-07T08:06:24.459000,5000.00,46.94
2015-08-07T08:06:25.521000,5000.00,47.00
2015-08-07T08:06:26.583000,5000.00,47.13
2015-08-07T08:06:27.645000,5000.00,47.25
2015-08-07T08:06:28.707000,5000.00,47.31
2015-08-07T08:06:29.768000,5000.00,47.38
2015-08-07T08:06:30.830000,5000.00,47.50
2015-08-07T08:06:31.891000,5000.00,47.50
2015-08-07T08:06:32.953000,5000.00,47.56
2015-08-07T08:06:34.015000,5000.00,47.63
2015-08-07T08:06:35.078000,5000.00,47.75
2015-08-07T08:06:36.138000,5000.00,47.81
2015-08-07T08:06:37.200000,5000.00,47.88
2015-08-07T08:06:38.263000,5000.00,47.94
2015-08-07T08:06:39.324000,5000.00,48.00
2015-08-07T08:06:40.386000,5000.00,48.06
2015-08-07T08:06:41.447000,5000.00,48.06
2015-08-07T08:06:42.508000,5000.00,48.13
2015-08-07T08:06:43.570000,5000.00,48.13
2015-08-07T08:06:44.632000,5000.00,48.19
2015-08-07T08:06:45.695000,5000.00,48.19
2015-08-07T08:06:46.756000,5000.00,48.25
2015-08-07T08:06:47.818000,5000.00,48.31
2015-08-07T08:06:48.880000,5000.00,48.31
2015-08-07T08:06:49.942000,5000.00,48.44
2015-08-07T08:06:51.003000,5000.00,48.56
2015-08-07T08:06:52.065000,5000.00,48.69
2015-08-07T08:06:53.126000,5000.00,48.75
2015-08-07T08:06:54.188000,5000.00,48.81
2015-08-07T08:06:55.250000,5000.00,48.88
2015-08-07T08:06:56.312000,5000.00,48.88
2015-08-07T08:06:57.374000,5000.00,48.88
2015-08-07T08:06:58.435000,5000.00,48.94
2015-08-07T08:06:59.497000,5000.00,48.94
2015-08-07T08:07:00.559000,5000.00,48.94
2015-08-07T08:07:01.619000,5000.00,49.00
2015-08-07T08:07:02.682000,5000.00,49.00
2015-08-07T08:07:03.745000,5000.00,49.00
2015-08-07T08:07:04.806000,5000.00,49.06
2015-08-07T08:07:05.867000,5000.00,49.06
2015-08-07T08:07:06.929000,5000.00,49.06
2015-08-07T08:07:07.991000,5000.00,49.06
2015-08-07T08:07:09.053000,5000.00,49.13
2015-08-07T08:07:10.115000,5000.00,49.13
2015-08-07T08:07:11.175000,5000.00,49.19
2015-08-07T08:07:12.237000,5000.00,49.25
2015-08-07T08:07:13.300000,5000.00,49.25
2015-08-07T08:07:14.362000,5000.00,49.31
2015-08-07T08:07:15.423000,5000.00,49.44
2015-08-07T08:07:16.483000,5000.00,49.50
2015-08-07T08:07:17.546000,5000.00,49.56
2015-08-07T08:07:18.608000,5000.00,49.69
2015-08-07T08:07:19.670000,5000.00,49.75
2015-08-07T08:07:20.730000,5000.00,49.81
2015-08-07T08:07:21.792000,5000.00,49.88
2015-08-07T08:07:22.853000,5000.00,49.94
2015-08-07T08:07:23.915000,5000.00,50.00
2015-08-07T08:07:24.977000,5000.00,50.06
2015-08-07T08:07:26.038000,5000.00,50.19
2015-08-07T08:07:27.100000,5000.00,50.31
2015-08-07T08:07:28.161000,5000.00,50.44
2015-08-07T08:07:29.224000,5000.00,50.56
2015-08-07T08:07:30.285000,5000.00,50.69
2015-08-07T08:07:31.347000,5000.00,50.75
2015-08-07T08:07:32.409000,5000.00,50.81
2015-08-07T08:07:33.470000,5000.00,50.88
2015-08-07T08:07:34.532000,5000.00,50.94
2015-08-07T08:07:35.595000,5000.00,51.06
2015-08-07T08:07:36.655000,5000.00,51.06
2015-08-07T08:07:37.718000,5000.00,51.19
2015-08-07T08:07:38.780000,5000.00,51.25
2015-08-07T08:07:39.841000,5000.00,51.31
2015-08-07T08:07:40.902000,5000.00,51.44
2015-08-07T08:07:41.963000,5000.00,51.50
2015-08-07T08:07:43.027000,5000.00,51.56
2015-08-07T08:07:44.088000,5000.00,51.63
2015-08-07T08:07:45.149000,5000.00,51.69
2015-08-07T08:07:46.210000,5000.00,51.75
2015-08-07T08:07:47.273000,5000.00,51.75
2015-08-07T08:07:48.334000,5000.00,51.81
2015-08-07T08:07:49.396000,5000.00,51.94
2015-08-07T08:07:50.458000,5000.00,52.00
2015-08-07T08:07:51.518000,5000.00,52.06
2015-08-07T08:07:52.581000,5000.00,52.13
2015-08-07T08:07:53.643000,5000.00,52.19
2015-08-07T08:07:54.705000,5000.00,52.25
2015-08-07T08:07:55.765000,5000.00,52.31
2015-08-07T08:07:56.826000,5000.00,52.31
2015-08-07T08:07:57.889000,5000.00,52.38
2015-08-07T08:07:58.951000,5000.00,52.38
2015-08-07T08:08:00.013000,5000.00,52.38
2015-08-07T08:08:01.074000,5000.00,52.38
2015-08-07T08:08:02.135000,5000.00,52.38
2015-08-07T08:08:03.197000,5000.00,52.44
2015-08-07T08:08:04.259000,5000.00,52.50
2015-08-07T08:08:05.321000,5000.00,52.50
2015-08-07T08:08:06.383000,5000.00,52.56
2015-08-07T08:08:07.444000,5000.00,52.56
2015-08-07T08:08:08.506000,5000.00,52.63
2015-08-07T08:08:09.567000,5000.00,52.63
2015-08-07T08:08:10.629000,5000.00,52.63
2015-08-07T08:08:11.691000,5000.00,52.69
2015-08-07T08:08:12.752000,5000.00,52.69
2015-08-07T08:08:13.814000,5000.00,52.69
2015-08-07T08:08:14.876000,5000.00,52.75
2015-08-07T08:08:15.936000,5000.00,52.75
2015-08-07T08:08:16.998000,5000.00,52.88
